voter_id,photo_reference,first_name,last_name,age,age_group,gender,district,constituency,polling_station_id,booth_number,registration_status,processing_status,verification_status,verification_timestamp,processing_timestamp,queue_time_minutes,processing_time_minutes,anomaly_type
VOTER023198,synthetic://voter/023198.svg,Mira,Kapoor,66,65-74,Female,District-08,CONST-048,PS-048,3,REGISTERED,PENDING,PENDING,,,12.34,4.3,
VOTER023199,synthetic://voter/023199.svg,Kabir,Malik,69,65-74,Female,District-09,CONST-049,PS-049,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:25:00,8.53,7.93,
VOTER023200,synthetic://voter/023200.svg,Anika,Rao,73,65-74,Male,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,14.89,10.45,
VOTER023201,synthetic://voter/023201.svg,Kabir,Nair,63,55-64,Female,District-01,CONST-001,PS-001,2,REGISTERED,PENDING,PENDING,,,0.73,2.03,
VOTER023202,synthetic://voter/023202.svg,Tara,Rao,22,18-24,Male,District-02,CONST-002,PS-002,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:26:00,9.31,6.73,
VOTER023203,synthetic://voter/023203.svg,Mira,Malik,75,75-85,Male,District-03,CONST-003,PS-003,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:29:00,13.65,2.38,
VOTER023204,synthetic://voter/023204.svg,Aarav,Rao,24,18-24,Female,District-04,CONST-004,PS-004,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:37:00,8.58,4.22,
VOTER023205,synthetic://voter/023205.svg,Rohan,Rao,53,45-54,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:29:00,0.41,5.78,
VOTER023206,synthetic://voter/023206.svg,Nila,Das,40,35-44,Female,District-06,CONST-006,PS-006,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:06:00,8.3,5.08,
VOTER023207,synthetic://voter/023207.svg,Rohan,Mehta,26,25-34,Female,District-07,CONST-007,PS-007,4,REGISTERED,PENDING,PENDING,,,9.41,7.24,
VOTER023208,synthetic://voter/023208.svg,Arun,Iyer,78,75-85,Female,District-08,CONST-008,PS-008,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:07:00,11.11,4.46,
VOTER023209,synthetic://voter/023209.svg,Ishaan,Rao,61,55-64,Male,District-09,CONST-009,PS-009,2,REGISTERED,PENDING,PENDING,,,13.73,6.25,
VOTER023210,synthetic://voter/023210.svg,Dev,Nair,59,55-64,Male,District-10,CONST-010,PS-010,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:04:00,2.35,2.81,
VOTER023211,synthetic://voter/023211.svg,Leela,Iyer,63,55-64,Female,District-01,CONST-011,PS-011,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:25:00,11.66,7.95,
VOTER023212,synthetic://voter/023212.svg,Aarav,Roy,72,65-74,Male,District-02,CONST-012,PS-012,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:48:00,8.42,7.4,
VOTER023213,synthetic://voter/023213.svg,Kabir,Rao,40,35-44,Female,District-03,CONST-013,PS-013,2,REGISTERED,PENDING,PENDING,,,6.82,4.62,
VOTER023214,synthetic://voter/023214.svg,Leela,Joshi,82,75-85,Female,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:23:00,8.83,4.59,
VOTER023215,synthetic://voter/023215.svg,Sia,Joshi,22,18-24,Male,District-05,CONST-015,PS-015,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:55:00,6.68,6.04,
VOTER023216,synthetic://voter/023216.svg,Kabir,Malik,42,35-44,Male,District-06,CONST-016,PS-016,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:49:00,26.91,6.06,
VOTER023217,synthetic://voter/023217.svg,Dev,Mehta,75,75-85,Female,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:58:00,8.24,6.98,
VOTER023218,synthetic://voter/023218.svg,Tara,Das,25,25-34,Male,District-08,CONST-018,PS-018,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:36:00,10.63,6.62,
VOTER023219,synthetic://voter/023219.svg,Mira,Malik,63,55-64,Female,District-09,CONST-019,PS-019,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:26:00,9.27,4.58,
VOTER023220,synthetic://voter/023220.svg,Rohan,Malik,44,35-44,Female,District-10,CONST-020,PS-020,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:37:00,12.63,7.13,
VOTER023221,synthetic://voter/023221.svg,Tara,Das,72,65-74,Female,District-01,CONST-021,PS-021,2,REGISTERED,PENDING,PENDING,,,2.42,10.75,
VOTER023222,synthetic://voter/023222.svg,Dev,Shah,38,35-44,Male,District-02,CONST-022,PS-022,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:37:00,6.75,5.2,
VOTER023223,synthetic://voter/023223.svg,Arun,Kapoor,53,45-54,Female,District-03,CONST-023,PS-023,4,REGISTERED,PENDING,PENDING,,,12.2,7.99,
VOTER023224,synthetic://voter/023224.svg,Rohan,Sen,63,55-64,Female,District-04,CONST-024,PS-024,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:02:00,16.17,6.49,
VOTER023225,synthetic://voter/023225.svg,Kabir,Roy,43,35-44,Female,District-05,CONST-025,PS-025,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:09:00,0.87,1.73,
VOTER023226,synthetic://voter/023226.svg,Arun,Roy,23,18-24,Male,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:02:00,0.2,5.97,
VOTER023227,synthetic://voter/023227.svg,Ishaan,Joshi,38,35-44,Male,District-07,CONST-027,PS-027,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:05:00,8.99,5.7,
VOTER023228,synthetic://voter/023228.svg,Leela,Sen,80,75-85,Female,District-08,CONST-028,PS-028,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:51:00,1.03,7.86,
VOTER023229,synthetic://voter/023229.svg,Nila,Roy,74,65-74,Male,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:34:00,8.38,7.23,
VOTER023230,synthetic://voter/023230.svg,Mira,Nair,72,65-74,Female,District-10,CONST-030,PS-030,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:21:00,7.83,9.04,
VOTER023231,synthetic://voter/023231.svg,Sia,Joshi,37,35-44,Female,District-01,CONST-031,PS-031,4,REGISTERED,PENDING,PENDING,,,0.2,4.31,
VOTER023232,synthetic://voter/023232.svg,Sia,Roy,66,65-74,Female,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:47:00,10.01,6.73,
VOTER023233,synthetic://voter/023233.svg,Mira,Kapoor,60,55-64,Female,District-03,CONST-033,PS-033,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:11:00,4.53,2.72,
VOTER023234,synthetic://voter/023234.svg,Dev,Rao,33,25-34,Male,District-04,CONST-034,PS-034,3,REGISTERED,PENDING,PENDING,,,10.94,7.18,
VOTER023235,synthetic://voter/023235.svg,Leela,Sen,32,25-34,Male,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:01:00,7.33,4.51,
VOTER023236,synthetic://voter/023236.svg,Rohan,Sen,72,65-74,Male,District-06,CONST-036,PS-036,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:34:00,7.44,9.84,
VOTER023237,synthetic://voter/023237.svg,Mira,Shah,56,55-64,Male,District-07,CONST-037,PS-037,2,REGISTERED,PENDING,PENDING,,,7.49,2.22,
VOTER023238,synthetic://voter/023238.svg,Nila,Iyer,27,25-34,Male,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:04:00,1.13,6.36,
VOTER023239,synthetic://voter/023239.svg,Sia,Iyer,30,25-34,Male,District-09,CONST-039,PS-039,2,REGISTERED,PENDING,PENDING,,,9.34,3.77,
VOTER023240,synthetic://voter/023240.svg,Mira,Nair,45,45-54,Male,District-10,CONST-040,PS-040,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:07:00,11.7,5.88,
VOTER023241,synthetic://voter/023241.svg,Leela,Bose,66,65-74,Male,District-01,CONST-041,PS-041,2,REGISTERED,PENDING,PENDING,,,7.63,7.11,
VOTER023242,synthetic://voter/023242.svg,Aarav,Das,66,65-74,Female,District-02,CONST-042,PS-042,2,REGISTERED,PENDING,PENDING,,,7.84,6.7,
VOTER023243,synthetic://voter/023243.svg,Ishaan,Joshi,28,25-34,Male,District-03,CONST-043,PS-043,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:03:00,15.62,3.3,
VOTER023244,synthetic://voter/023244.svg,Nila,Rao,62,55-64,Male,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:26:00,10.73,1.59,
VOTER023245,synthetic://voter/023245.svg,Anika,Malik,28,25-34,Male,District-05,CONST-045,PS-045,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:02:00,6.3,5.17,
VOTER023246,synthetic://voter/023246.svg,Rohan,Mehta,52,45-54,Male,District-06,CONST-046,PS-046,3,REGISTERED,PENDING,PENDING,,,11.29,8.35,
VOTER023247,synthetic://voter/023247.svg,Ishaan,Mehta,30,25-34,Male,District-07,CONST-047,PS-047,3,REGISTERED,PENDING,PENDING,,,10.05,5.43,
VOTER023248,synthetic://voter/023248.svg,Aarav,Malik,30,25-34,Male,District-08,CONST-048,PS-048,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:39:00,9.79,11.02,
VOTER023249,synthetic://voter/023249.svg,Dev,Shah,23,18-24,Male,District-09,CONST-049,PS-049,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:15:00,5.49,6.11,
VOTER023250,synthetic://voter/023250.svg,Kabir,Rao,18,18-24,Female,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,11.06,5.48,
VOTER023251,synthetic://voter/023251.svg,Nila,Mehta,81,75-85,Male,District-01,CONST-001,PS-001,4,REGISTERED,PENDING,PENDING,,,0.59,5.98,
VOTER023252,synthetic://voter/023252.svg,Anika,Nair,42,35-44,Male,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,8.53,4.16,
VOTER023253,synthetic://voter/023253.svg,Mira,Kapoor,23,18-24,Female,District-03,CONST-003,PS-003,1,REGISTERED,PENDING,PENDING,,,14.9,1.2,
VOTER023254,synthetic://voter/023254.svg,Mira,Roy,21,18-24,Male,District-04,CONST-004,PS-004,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:26:00,7.34,7.72,
VOTER023255,synthetic://voter/023255.svg,Kabir,Iyer,20,18-24,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:26:00,6.18,5.83,
VOTER023256,synthetic://voter/023256.svg,Mira,Shah,29,25-34,Female,District-06,CONST-006,PS-006,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:51:00,17.62,5.85,
VOTER023257,synthetic://voter/023257.svg,Aarav,Sen,64,55-64,Male,District-07,CONST-007,PS-007,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:22:00,14.31,3.37,
VOTER023258,synthetic://voter/023258.svg,Ishaan,Rao,25,25-34,Male,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,12.3,8.47,
VOTER023259,synthetic://voter/023259.svg,Kabir,Bose,38,35-44,Female,District-09,CONST-009,PS-009,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:51:00,11.05,2.1,
VOTER023260,synthetic://voter/023260.svg,Kabir,Joshi,43,35-44,Male,District-10,CONST-010,PS-010,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:59:00,4.99,8.27,
VOTER023261,synthetic://voter/023261.svg,Nila,Nair,67,65-74,Male,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,11.8,4.14,
VOTER023262,synthetic://voter/023262.svg,Kabir,Das,85,75-85,Male,District-02,CONST-012,PS-012,1,REGISTERED,PENDING,PENDING,,,7.49,1.2,
VOTER023263,synthetic://voter/023263.svg,Ishaan,Iyer,28,25-34,Male,District-03,CONST-013,PS-013,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:17:00,3.0,7.32,
VOTER023264,synthetic://voter/023264.svg,Leela,Sen,40,35-44,Male,District-04,CONST-014,PS-014,5,REGISTERED,PENDING,PENDING,,,7.07,6.54,
VOTER023265,synthetic://voter/023265.svg,Dev,Shah,39,35-44,Female,District-05,CONST-015,PS-015,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:05:00,17.12,8.85,
VOTER023266,synthetic://voter/023266.svg,Rohan,Kapoor,60,55-64,Female,District-06,CONST-016,PS-016,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:49:00,18.84,6.52,
VOTER023267,synthetic://voter/023267.svg,Leela,Joshi,50,45-54,Male,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:11:00,7.91,8.92,
VOTER023268,synthetic://voter/023268.svg,Aarav,Joshi,32,25-34,Female,District-08,CONST-018,PS-018,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:26:00,5.61,4.89,
VOTER023269,synthetic://voter/023269.svg,Dev,Mehta,72,65-74,Male,District-09,CONST-019,PS-019,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:23:00,6.57,6.93,
VOTER023270,synthetic://voter/023270.svg,Dev,Kapoor,39,35-44,Male,District-10,CONST-020,PS-020,1,REGISTERED,PENDING,PENDING,,,7.53,8.2,
VOTER023271,synthetic://voter/023271.svg,Sia,Nair,69,65-74,Male,District-01,CONST-021,PS-021,1,REGISTERED,PENDING,PENDING,,,17.57,5.45,
VOTER023272,synthetic://voter/023272.svg,Dev,Rao,71,65-74,Male,District-02,CONST-022,PS-022,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:36:00,10.9,7.54,
VOTER023273,synthetic://voter/023273.svg,Anika,Malik,34,25-34,Male,District-03,CONST-023,PS-023,4,REGISTERED,PENDING,PENDING,,,12.86,5.56,
VOTER023274,synthetic://voter/023274.svg,Mira,Sen,68,65-74,Female,District-04,CONST-024,PS-024,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:48:00,2.51,6.59,
VOTER023275,synthetic://voter/023275.svg,Dev,Nair,27,25-34,Female,District-05,CONST-025,PS-025,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:50:00,8.06,4.78,
VOTER023276,synthetic://voter/023276.svg,Nila,Das,50,45-54,Female,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:19:00,11.24,8.12,
VOTER023277,synthetic://voter/023277.svg,Rohan,Bose,69,65-74,Female,District-07,CONST-027,PS-027,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:51:00,11.06,9.8,
VOTER023278,synthetic://voter/023278.svg,Mira,Roy,62,55-64,Male,District-08,CONST-028,PS-028,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:59:00,14.25,4.63,
VOTER023279,synthetic://voter/023279.svg,Dev,Bose,75,75-85,Female,District-09,CONST-029,PS-029,5,REGISTERED,PENDING,PENDING,,,1.17,5.91,
VOTER023280,synthetic://voter/023280.svg,Arun,Rao,32,25-34,Male,District-10,CONST-030,PS-030,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:56:00,5.06,10.07,
VOTER023281,synthetic://voter/023281.svg,Ishaan,Kapoor,58,55-64,Female,District-01,CONST-031,PS-031,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:03:00,3.98,5.1,
VOTER023282,synthetic://voter/023282.svg,Dev,Mehta,30,25-34,Male,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:11:00,7.5,4.79,
VOTER023283,synthetic://voter/023283.svg,Aarav,Das,47,45-54,Female,District-03,CONST-033,PS-033,1,REGISTERED,PENDING,PENDING,,,10.8,7.34,
VOTER023284,synthetic://voter/023284.svg,Leela,Kapoor,67,65-74,Female,District-04,CONST-034,PS-034,1,REGISTERED,PENDING,PENDING,,,4.0,5.36,
VOTER023285,synthetic://voter/023285.svg,Aarav,Rao,27,25-34,Male,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:34:00,9.34,7.71,
VOTER023286,synthetic://voter/023286.svg,Dev,Roy,32,25-34,Male,District-06,CONST-036,PS-036,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:27:00,4.61,6.03,
VOTER023287,synthetic://voter/023287.svg,Tara,Kapoor,48,45-54,Male,District-07,CONST-037,PS-037,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:34:00,6.15,4.78,
VOTER023288,synthetic://voter/023288.svg,Rohan,Bose,38,35-44,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:19:00,8.19,3.52,
VOTER023289,synthetic://voter/023289.svg,Ishaan,Nair,26,25-34,Male,District-09,CONST-039,PS-039,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:15:00,14.05,4.24,
VOTER023290,synthetic://voter/023290.svg,Aarav,Rao,18,18-24,Male,District-10,CONST-040,PS-040,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:44:00,7.29,3.9,
VOTER023291,synthetic://voter/023291.svg,Anika,Rao,47,45-54,Male,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:53:00,9.02,5.62,
VOTER023292,synthetic://voter/023292.svg,Mira,Iyer,42,35-44,Male,District-02,CONST-042,PS-042,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:30:00,11.18,6.07,
VOTER023293,synthetic://voter/023293.svg,Dev,Das,41,35-44,Female,District-03,CONST-043,PS-043,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:37:00,5.16,4.14,
VOTER023294,synthetic://voter/023294.svg,Tara,Iyer,25,25-34,Female,District-04,CONST-044,PS-044,5,REGISTERED,PENDING,PENDING,,,16.03,4.26,
VOTER023295,synthetic://voter/023295.svg,Nila,Nair,69,65-74,Male,District-05,CONST-045,PS-045,1,REGISTERED,PENDING,PENDING,,,12.69,6.37,
VOTER023296,synthetic://voter/023296.svg,Aarav,Roy,53,45-54,Male,District-06,CONST-046,PS-046,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:18:00,11.88,10.87,
VOTER023297,synthetic://voter/023297.svg,Leela,Sen,85,75-85,Female,District-07,CONST-047,PS-047,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:31:00,11.25,4.68,
VOTER023298,synthetic://voter/023298.svg,Arun,Bose,37,35-44,Male,District-08,CONST-048,PS-048,1,REGISTERED,PENDING,PENDING,,,6.48,4.6,
VOTER023299,synthetic://voter/023299.svg,Leela,Shah,35,35-44,Male,District-09,CONST-049,PS-049,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:00:00,4.17,6.23,
VOTER023300,synthetic://voter/023300.svg,Mira,Rao,28,25-34,Male,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,10.56,5.41,
VOTER023301,synthetic://voter/023301.svg,Mira,Bose,37,35-44,Male,District-01,CONST-001,PS-001,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:33:00,5.97,6.9,
VOTER023302,synthetic://voter/023302.svg,Rohan,Sen,68,65-74,Male,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,8.54,4.99,
VOTER023303,synthetic://voter/023303.svg,Tara,Mehta,82,75-85,Male,District-03,CONST-003,PS-003,3,REGISTERED,PENDING,PENDING,,,7.84,4.69,
VOTER023304,synthetic://voter/023304.svg,Nila,Shah,84,75-85,Male,District-04,CONST-004,PS-004,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:16:00,11.96,5.16,
VOTER023305,synthetic://voter/023305.svg,Ishaan,Kapoor,23,18-24,Male,District-05,CONST-005,PS-005,1,REGISTERED,PENDING,PENDING,,,12.69,5.08,
VOTER023306,synthetic://voter/023306.svg,Nila,Nair,74,65-74,Male,District-06,CONST-006,PS-006,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:37:00,8.04,5.85,
VOTER023307,synthetic://voter/023307.svg,Rohan,Shah,27,25-34,Male,District-07,CONST-007,PS-007,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:23:00,12.69,5.76,
VOTER023308,synthetic://voter/023308.svg,Nila,Shah,84,75-85,Female,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,8.67,10.2,
VOTER023309,synthetic://voter/023309.svg,Aarav,Shah,81,75-85,Female,District-09,CONST-009,PS-009,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:52:00,7.44,4.86,
VOTER023310,synthetic://voter/023310.svg,Mira,Bose,78,75-85,Female,District-10,CONST-010,PS-010,3,REGISTERED,PENDING,PENDING,,,12.19,7.59,
VOTER023311,synthetic://voter/023311.svg,Leela,Joshi,62,55-64,Male,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,11.46,7.01,
VOTER023312,synthetic://voter/023312.svg,Mira,Joshi,37,35-44,Male,District-02,CONST-012,PS-012,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:05:00,9.24,2.03,
VOTER023313,synthetic://voter/023313.svg,Mira,Bose,69,65-74,Male,District-03,CONST-013,PS-013,2,REGISTERED,PENDING,PENDING,,,6.8,2.23,
VOTER023314,synthetic://voter/023314.svg,Dev,Malik,73,65-74,Female,District-04,CONST-014,PS-014,5,REGISTERED,PENDING,PENDING,,,3.83,2.31,
VOTER023315,synthetic://voter/023315.svg,Aarav,Shah,77,75-85,Male,District-05,CONST-015,PS-015,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:55:00,8.23,1.2,
VOTER023316,synthetic://voter/023316.svg,Anika,Kapoor,58,55-64,Female,District-06,CONST-016,PS-016,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:28:00,8.75,8.81,
VOTER023317,synthetic://voter/023317.svg,Mira,Roy,49,45-54,Female,District-07,CONST-017,PS-017,3,REGISTERED,PENDING,PENDING,,,11.78,4.74,
VOTER023318,synthetic://voter/023318.svg,Sia,Joshi,42,35-44,Female,District-08,CONST-018,PS-018,3,REGISTERED,PENDING,PENDING,,,7.83,6.46,
VOTER023319,synthetic://voter/023319.svg,Arun,Joshi,38,35-44,Male,District-09,CONST-019,PS-019,4,REGISTERED,PENDING,PENDING,,,14.79,6.57,
VOTER023320,synthetic://voter/023320.svg,Mira,Mehta,69,65-74,Female,District-10,CONST-020,PS-020,1,REGISTERED,PENDING,PENDING,,,13.62,6.06,
VOTER023321,synthetic://voter/023321.svg,Rohan,Nair,42,35-44,Male,District-01,CONST-021,PS-021,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:36:00,9.95,7.64,
VOTER023322,synthetic://voter/023322.svg,Aarav,Sen,40,35-44,Male,District-02,CONST-022,PS-022,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:37:00,6.14,3.97,
VOTER023323,synthetic://voter/023323.svg,Leela,Roy,40,35-44,Female,District-03,CONST-023,PS-023,4,REGISTERED,PENDING,PENDING,,,8.09,7.78,
VOTER023324,synthetic://voter/023324.svg,Tara,Nair,21,18-24,Female,District-04,CONST-024,PS-024,3,REGISTERED,PENDING,PENDING,,,9.13,5.18,
VOTER023325,synthetic://voter/023325.svg,Mira,Malik,69,65-74,Female,District-05,CONST-025,PS-025,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:51:00,9.05,5.16,
VOTER023326,synthetic://voter/023326.svg,Dev,Mehta,65,65-74,Male,District-06,CONST-026,PS-026,2,REGISTERED,PENDING,PENDING,,,13.94,4.21,
VOTER023327,synthetic://voter/023327.svg,Kabir,Bose,20,18-24,Male,District-07,CONST-027,PS-027,3,REGISTERED,PENDING,PENDING,,,10.54,7.3,
VOTER023328,synthetic://voter/023328.svg,Anika,Iyer,71,65-74,Male,District-08,CONST-028,PS-028,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:03:00,6.71,4.8,
VOTER023329,synthetic://voter/023329.svg,Aarav,Joshi,34,25-34,Female,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:54:00,5.19,1.2,
VOTER023330,synthetic://voter/023330.svg,Aarav,Nair,37,35-44,Female,District-10,CONST-030,PS-030,3,REGISTERED,PENDING,PENDING,,,9.16,8.27,
VOTER023331,synthetic://voter/023331.svg,Dev,Nair,33,25-34,Female,District-01,CONST-031,PS-031,4,REGISTERED,PENDING,PENDING,,,7.56,5.32,
VOTER023332,synthetic://voter/023332.svg,Aarav,Mehta,22,18-24,Female,District-02,CONST-032,PS-032,3,REGISTERED,PENDING,PENDING,,,10.91,3.11,
VOTER023333,synthetic://voter/023333.svg,Rohan,Das,61,55-64,Male,District-03,CONST-033,PS-033,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:14:00,7.83,9.47,
VOTER023334,synthetic://voter/023334.svg,Mira,Bose,57,55-64,Male,District-04,CONST-034,PS-034,3,REGISTERED,PENDING,PENDING,,,10.32,8.03,
VOTER023335,synthetic://voter/023335.svg,Dev,Iyer,79,75-85,Female,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:31:00,6.85,7.03,
VOTER023336,synthetic://voter/023336.svg,Dev,Mehta,74,65-74,Male,District-06,CONST-036,PS-036,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:06:00,12.1,6.24,
VOTER023337,synthetic://voter/023337.svg,Mira,Bose,25,25-34,Female,District-07,CONST-037,PS-037,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:20:00,1.69,6.06,
VOTER023338,synthetic://voter/023338.svg,Leela,Roy,80,75-85,Male,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:33:00,5.47,6.06,
VOTER023339,synthetic://voter/023339.svg,Ishaan,Kapoor,31,25-34,Female,District-09,CONST-039,PS-039,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:00:00,10.19,6.08,
VOTER023340,synthetic://voter/023340.svg,Nila,Bose,56,55-64,Female,District-10,CONST-040,PS-040,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T18:00:00,7.7,5.9,
VOTER023341,synthetic://voter/023341.svg,Sia,Joshi,37,35-44,Male,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:51:00,17.11,6.24,
VOTER023342,synthetic://voter/023342.svg,Sia,Malik,48,45-54,Male,District-02,CONST-042,PS-042,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:17:00,9.27,5.76,
VOTER023343,synthetic://voter/023343.svg,Nila,Sen,60,55-64,Male,District-03,CONST-043,PS-043,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:41:00,4.16,7.2,
VOTER023344,synthetic://voter/023344.svg,Kabir,Malik,79,75-85,Female,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:45:00,12.15,8.72,
VOTER023345,synthetic://voter/023345.svg,Dev,Iyer,60,55-64,Male,District-05,CONST-045,PS-045,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:57:00,8.06,4.79,
VOTER023346,synthetic://voter/023346.svg,Tara,Mehta,44,35-44,Female,District-06,CONST-046,PS-046,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:37:00,7.09,5.92,
